userId,followeeId,User_Affinity,Content_Similarity
rohantaneja_,7Rajat7,0.066653533,0.580332716
rohantaneja_,AksharPathak,0.033326766,0.489556026
rohantaneja_,amsanjeev,0.047511164,0.600372915
rohantaneja_,AndroidDev,0.140399265,0.745351962
rohantaneja_,Android,0.054603362,0.811840301
rohantaneja_,AustenAllred,0.033326766,0.524332318
rohantaneja_,bradcrispin,0.033326766,0.925778165
rohantaneja_,charansh,0.033326766,0.490469524
rohantaneja_,chethaase,0.08083793,0.819131636
rohantaneja_,chetrisunil11,0.052764644,0.808113724
rohantaneja_,chiuki,0.119418177,0.404689492
rohantaneja_,CodeWisdom,0.091344891,0.622892913
rohantaneja_,dankim,0.059856843,0.824628091
rohantaneja_,danlew42,0.033326766,0.668218816
rohantaneja_,DariusForoux,0.033326766,0.933794732
rohantaneja_,dmytrodanylyk,0.033326766,0.470946019
rohantaneja_,donnfelker,0.235454426,0.939376272
rohantaneja_,EASPORTSFIFA,0.052764644,0.68824186
rohantaneja_,elonmusk,0.033326766,0.367105153
rohantaneja_,EPLBible,0.078999212,0.661837368
rohantaneja_,EPLStuff,0.033326766,0.725835102
rohantaneja_,FabrizioRomano,0.033326766,0.620375891
rohantaneja_,FaisalAbid,0.065110323,0.979302867
rohantaneja_,flutterio,0.310940373,0.817058626
rohantaneja_,flutter_wm,0.033326766,0.859135518
rohantaneja_,FourFourTweet,0.052764644,0.597631019
rohantaneja_,freeCodeCamp,0.166633832,0.593079491
rohantaneja_,garybernhardt,0.033326766,0.829293749
rohantaneja_,gdg_nd,1,0.804715061
rohantaneja_,gdg,0.102114526,0.539534039
rohantaneja_,geekanamika,0.17464539,0.766116364
rohantaneja_,github,0.066949041,0.634305625
rohantaneja_,GNev2,0.033326766,0.789976534
rohantaneja_,GNUmanth,0.033326766,0.351527553
rohantaneja_,GoogleDevsIN,0.18081823,0.804502565
rohantaneja_,googledevs,0.100275808,0.575292418
rohantaneja_,GoogleIndia,0.040418965,0.834872716
rohantaneja_,GooglePlayDev,0.033326766,0.511809974
rohantaneja_,Google,0.175860257,0.553017208
rohantaneja_,hellonehha,0.340031521,0.819967236
rohantaneja_,iamdevloper,0.089801681,0.713255923
rohantaneja_,Ibra_official,0.033326766,0.652512289
rohantaneja_,IndSuperLeague,0.033326766,0.564354012
rohantaneja_,JakeWharton,0.112621487,0.655878376
rohantaneja_,Jonwestenberg,0.033326766,0.678533537
rohantaneja_,jslovers_del,0.13048332,0.748243726
rohantaneja_,kaushikgopal,0.033326766,0.739681524
rohantaneja_,kristinmars,0.033326766,0.684936042
rohantaneja_,lehtimaeki,0.033326766,0.868117089
rohantaneja_,lisawrayz,0.033326766,0.812566001
rohantaneja_,lydia_hallie,0.033326766,0.901511911
rohantaneja_,madebygoogle,0.033326766,0.575442983
rohantaneja_,ManUnitedWorld,0.066653533,0.58528555
rohantaneja_,MartinAguinis,0.045672445,0.901145978
rohantaneja_,michbirdy,0.040418965,0.8167953
rohantaneja_,niamh__power,0.052764644,0.668742699
rohantaneja_,Nicolascole77,0.45143814,0.801485185
rohantaneja_,nisrulz,0.077456002,0.803396282
rohantaneja_,OpenClassrooms,0.08083793,0.814041825
rohantaneja_,pareshmayani,0.033326766,1
rohantaneja_,paulocoelho,0.045672445,0.468144485
rohantaneja_,pluralsight,0.033326766,0.729218299
rohantaneja_,PubAndroid,0.073745732,0.620331693
rohantaneja_,p_szklarska,0.045672445,0.68916619
rohantaneja_,queencodemonkey,0.040418965,0.781167461
rohantaneja_,raveeshbhalla,0.151497242,0.646521288
rohantaneja_,riggaroo,0.124967166,0.839146314
rohantaneja_,rmondello,0.033326766,0.68930168
rohantaneja_,rohanraarora,0.068787759,0.160671056
rohantaneja_,rotxed,0.033326766,0.924984243
rohantaneja_,r_FlutterDev,0.204261886,0.701498803
rohantaneja_,SergiAndReplace,0.040418965,0.686646483
rohantaneja_,shilpi_c75,0.07404124,0.819582796
rohantaneja_,shubhi_sareen,0.033326766,0.899349624
rohantaneja_,sundarpichai,0.033326766,0.854586873
rohantaneja_,trionkidnapper,0.16013265,0.763851607
rohantaneja_,UdacityINDIA,0.102114526,0.690364076
rohantaneja_,udacity,0.144963226,0.557419702
rohantaneja_,varlottaang,0.040418965,0.488867819
rohantaneja_,WayneRooney,0.033326766,0.416056236
rohantaneja_,WTM_Delhi,0.097156554,0.714290129
rohantaneja_,yigitboyar,0.033326766,0.536113812
rohantaneja_,AbhiUpmanyu,0.019437878,0.458635881
rohantaneja_,AdiBhardwaj002,0.196217494,0.408616152
rohantaneja_,ajlkn,0.014184397,0.524257029
rohantaneja_,alfred_lua,0.044129236,0.575128153
rohantaneja_,anddev_badvice,0.007092199,0.6324996
rohantaneja_,AndroidDevDgst,0.007092199,0.421526346
rohantaneja_,ankikhurana25,0.174940898,0.341683379
rohantaneja_,BuilderXio,0.007092199,0
rohantaneja_,caster_io,0.019437878,0.59476009
rohantaneja_,CeruleanOtter,0.021276596,0.509170813
rohantaneja_,dagalpin,0.019437878,0.591336668
rohantaneja_,dart_lang,0.007092199,0.56336129
rohantaneja_,droidconSF,0.007092199,0.543268804
rohantaneja_,droidconUK,0.014184397,0.449789499
rohantaneja_,droidcon,0.007092199,0.53251226
rohantaneja_,dxgblxxd,0.254531127,0.371453817
rohantaneja_,eenriquelopez,0.014184397,0.582519701
rohantaneja_,flutteriodaily,0.007092199,0.595712224
rohantaneja_,FlutterWk,0.019437878,0.668106183
rohantaneja_,FMuntenescu,0.053060152,0.556124467
rohantaneja_,FragmentedCast,0.007092199,0.563008562
rohantaneja_,GoogleDesign,0.007092199,0.507033281
rohantaneja_,GoogleDevExpert,0.007092199,0
rohantaneja_,HillarityPierce,0.007092199,0.607492795
rohantaneja_,hitherejoe,0.019437878,0.640484758
rohantaneja_,imthepk,0.051221434,0.615557121
rohantaneja_,IndianFootball,0.033622275,0.567396668
rohantaneja_,JadejaDA,0.007092199,0
rohantaneja_,JaptejLamba,0.007092199,0.507033281
rohantaneja_,jaswantsandhu,0.014184397,0.516878564
rohantaneja_,jlelse,0.038875755,0.630765267
rohantaneja_,johnhoford,0.007092199,0.439505425
rohantaneja_,jpsouchak,0.014184397,0.491177381
rohantaneja_,kalyanrath,0.019437878,0.436426978
rohantaneja_,koorankka,0.007092199,0
rohantaneja_,krngrvr09,0.051221434,0.569841365
rohantaneja_,Lakskalra,0.053060152,0.528147593
rohantaneja_,malkani_faiz,0.019437878,0
rohantaneja_,ManUtd,0.028368794,0.491825933
rohantaneja_,meghanhebel,0.019437878,0.361967349
rohantaneja_,m_nebra,0.019437878,0.445282893
rohantaneja_,nlycskn,0.114788547,0.457718444
rohantaneja_,OCFrance,0.007092199,0.399517913
rohantaneja_,palmesonia,0.007092199,0.4779215
rohantaneja_,princessdharmy,0.045967954,0.428756732
rohantaneja_,PriyankBeats,0.019437878,0.64662254
rohantaneja_,ProductHunt,0.019437878,0.57043485
rohantaneja_,punitweb,0.007092199,0.341461856
rohantaneja_,RahulSubramanic,0.038875755,0.323459944
rohantaneja_,romainguy,0.007092199,0.371138643
rohantaneja_,romannurik,0.033622275,0.603384519
rohantaneja_,sanketsahu,0.031783557,0
rohantaneja_,scaledrone,0.019437878,0.653246896
rohantaneja_,seebrock3r,0.026530076,0.429261656
rohantaneja_,sethladd,0.033622275,0.312695869
rohantaneja_,shilpa1994,0.014184397,0.428933588
rohantaneja_,thevirdas,0.019437878,0.308689341
rohantaneja_,UnmistakableCEO,0.026530076,0.5924207
rohantaneja_,UnmistakableCR,0.007092199,0.402569214
rohantaneja_,workingkills,0.040714473,0.371865667
rohantaneja_,YagyaDembla,0.026530076,0.342387653
rohantaneja_,yogurtearl,0.007092199,0.580789553
rohantaneja_,Akshay_Chordiya,0.045672445,0.331571045
rohantaneja_,aprisyta,0.068820594,0.318269321
rohantaneja_,bouncingsheep,0.012345679,0.65224325
rohantaneja_,cyrilmottier,0.012345679,0.697900483
rohantaneja_,droidconBerlin,0.049382716,0.513375405
rohantaneja_,droid_singh,0.012345679,0.43986735
rohantaneja_,eaamalyon,0.012345679,0.287129556
rohantaneja_,emmax,0.012345679,0.632992431
rohantaneja_,filiphracek,0.012345679,0.638914293
rohantaneja_,geekyants,0.024691358,0.429118823
rohantaneja_,IDontLikePHP,0.012345679,0.621434977
rohantaneja_,imVkohli,0.012345679,0.569505413
rohantaneja_,IndianGuru,0.024691358,0.49589514
rohantaneja_,joefooty,0.012345679,0.526096033
rohantaneja_,mtthsfrdrch,0.012345679,0.512636791
rohantaneja_,mustafa01ali,0.012345679,0.3895342
rohantaneja_,passsy,0.019437878,0.291397236
rohantaneja_,prameet95,0.012345679,0.312117633
rohantaneja_,rallat,0.012345679,0.430846792
rohantaneja_,tanmaydatta,0.012345679,0.689379729
rohantaneja_,ThomasBurkhartB,0.012345679,0.561810738
rohantaneja_,Vikram_Tiwari,0.012345679,0.240575433
rohantaneja_,WomenTechmakers,0.012345679,0.456926049
rohantaneja_,Zakirism,0.012345679,0.486386275
rohantaneja_,baps_patil,0.019437878,0
rohantaneja_,GabrielMacht,0.007092199,0
rohantaneja_,KukrejaSanchit,0.007092199,0
rohantaneja_,matchpointmiss,0.019437878,0
rohantaneja_,sanchitkukreja,0.019437878,0
rohantaneja_,_culv,0.007092199,0
rohantaneja_,year_progress,0.037037037,0
rohantaneja_,14roonMs,0,0
rohantaneja_,2DNima,0,0
rohantaneja_,360andev,0,0
rohantaneja_,433LIVE,0,0
rohantaneja_,711Rajat,0,0
rohantaneja_,APompliano,0,0
rohantaneja_,ASmallFiction,0,0
rohantaneja_,Aakriti1,0,0
rohantaneja_,AdheeshBhatia,0,0
rohantaneja_,Aenterhy,0,0
rohantaneja_,AlexKollerDev,0,0
rohantaneja_,AlexKorovyansky,0,0
rohantaneja_,AliaBhattFans,0,0
rohantaneja_,AliaBhattsNews,0,0
rohantaneja_,AllIndiaBakchod,0,0
rohantaneja_,AmandaCerny,0,0
rohantaneja_,AnderHerrera,0,0
rohantaneja_,AndroidEvents,0,0
rohantaneja_,AnthonyMartial,0,0
rohantaneja_,AnushkaSharma,0,0
rohantaneja_,AppdevconNL,0,0
rohantaneja_,Arubin,0,0
rohantaneja_,Asif9707,0,0
rohantaneja_,BPLHindi_,0,0
rohantaneja_,BSchweinsteiger,0,0
rohantaneja_,BlindDaley,0,0
rohantaneja_,BoredElonMusk,0,0
rohantaneja_,BoringMilner,0,0
rohantaneja_,BrittBarak,0,0
rohantaneja_,Carabao_Cup,0,0
rohantaneja_,CesarValiente,0,0
rohantaneja_,ChampionsLeague,0,0
rohantaneja_,Chant_Anand,0,0
rohantaneja_,ChhotaThalaiva,0,0
rohantaneja_,ChrisSmalling,0,0
rohantaneja_,CodementorIO,0,0
rohantaneja_,CodingChick,0,0
rohantaneja_,Coding_Contest,0,0
rohantaneja_,CouponScorpion,0,0
rohantaneja_,Cristiano,0,0
rohantaneja_,D_DeGea,0,0
rohantaneja_,DarioMungoi,0,0
rohantaneja_,DarmianOfficial,0,0
rohantaneja_,Davrinho,0,0
rohantaneja_,DeadlineDayLive,0,0
rohantaneja_,DearDhruv,0,0
rohantaneja_,DeborahRippol,0,0
rohantaneja_,DeconstructConf,0,0
rohantaneja_,DelhiDynamos,0,0
rohantaneja_,DeludedBrendan,0,0
rohantaneja_,DennisAlund,0,0
rohantaneja_,DesiAuntyG,0,0
rohantaneja_,DevoxxUK,0,0
rohantaneja_,DockerCon,0,0
rohantaneja_,DoesitPew,0,0
rohantaneja_,DougGtheBA,0,0
rohantaneja_,DroidKaigi,0,0
rohantaneja_,EdWoodwardCEO,0,0
rohantaneja_,Electryc,0,0
rohantaneja_,EngineeringOver,0,0
rohantaneja_,ErikHellman,0,0
rohantaneja_,Eyal_Lezmy,0,0
rohantaneja_,FIFAWorldCup,0,0
rohantaneja_,FIFAcom,0,0
rohantaneja_,Fellaini,0,0
rohantaneja_,FinallyMario,0,0
rohantaneja_,FootyinPhotos,0,0
rohantaneja_,GDDIndia,0,0
rohantaneja_,G_tushar_,0,0
rohantaneja_,GabbbarSingh,0,0
rohantaneja_,GameOfThrones,0,0
rohantaneja_,GarethBale11,0,0
rohantaneja_,GoModev,0,0
rohantaneja_,GoogleOSS,0,0
rohantaneja_,HandstandSam,0,0
rohantaneja_,HariOfSpades,0,0
rohantaneja_,HenrikhMkh,0,0
rohantaneja_,JavaAfrica,0,0
rohantaneja_,JenniferBanzon,0,0
rohantaneja_,JesseLingard,0,0
rohantaneja_,JessicaThornsby,0,0
rohantaneja_,Joey7Barton,0,0
rohantaneja_,JordanMorgan10,0,0
rohantaneja_,JoshLiebe,0,0
rohantaneja_,JusReign,0,0
rohantaneja_,KellyShuster,0,0
rohantaneja_,KhuranaSanya,0,0
rohantaneja_,KnowitUK,0,0
rohantaneja_,KseniiaS,0,0
rohantaneja_,LaurenGottlieb,0,0
rohantaneja_,LukeShaw23,0,0
rohantaneja_,ManUtd_Hindi,0,0
rohantaneja_,ManuRavee,0,0
rohantaneja_,MarcusRashford,0,0
rohantaneja_,MarkIAllison,0,0
rohantaneja_,MateuszBudzar,0,0
rohantaneja_,Memphis,0,0
rohantaneja_,MiSvTh,0,0
rohantaneja_,ModernAnalyst,0,0
rohantaneja_,MrAlanCooper,0,0
rohantaneja_,Names_Alice,0,0
rohantaneja_,NipunBhatia1995,0,0
rohantaneja_,Oficial_RC3,0,0
rohantaneja_,OldTraffordReds,0,0
rohantaneja_,PakhiBagai,0,0
rohantaneja_,ParineetiChopra,0,0
rohantaneja_,Persie_Official,0,0
rohantaneja_,PhilJones4,0,0
rohantaneja_,Placebo106,0,0
rohantaneja_,Poonam267,0,0
rohantaneja_,PremierFutsalHQ,0,0
rohantaneja_,PreusslerBerlin,0,0
rohantaneja_,ReactEurope,0,0
rohantaneja_,RichaKhanna10,0,0
rohantaneja_,RittmeyerW,0,0
rohantaneja_,RomeluLukaku9,0,0
rohantaneja_,RuchikaSjv,0,0
rohantaneja_,RyanHoliday,0,0
rohantaneja_,Saketme,0,0
rohantaneja_,SchneiderlinMo4,0,0
rohantaneja_,SebastianThrun,0,0
rohantaneja_,SeraAndroid,0,0
rohantaneja_,Shockoe,0,0
rohantaneja_,ShraddhaKapoor,0,0
rohantaneja_,ShraddhaxDaily,0,0
rohantaneja_,SnehPandya18,0,0
rohantaneja_,SophieT,0,0
rohantaneja_,SpiralOutKaran,0,0
rohantaneja_,SportsJOE_FC,0,0
rohantaneja_,SportsJOE_UK,0,0
rohantaneja_,Squawka,0,0
rohantaneja_,SquawkaNews,0,0
rohantaneja_,Stephan007,0,0
rohantaneja_,Subhav_Duggal,0,0
rohantaneja_,SuperSportTV,0,0
rohantaneja_,TheTacticsRoom,0,0
rohantaneja_,TivadarRatosi,0,0
rohantaneja_,TomMuter,0,0
rohantaneja_,TrollFootball,0,0
rohantaneja_,VaibhaviDesai,0,0
rohantaneja_,Varchas_01,0,0
rohantaneja_,WhoScored,0,0
rohantaneja_,WickAng,0,0
rohantaneja_,WomenWhoCode,0,0
rohantaneja_,XboxBets67,0,0
rohantaneja_,YuliyaKaleda,0,0
rohantaneja_,_Ant1_,0,0
rohantaneja_,_deedee24,0,0
rohantaneja_,_dlazaro,0,0
rohantaneja_,_eseidel,0,0
rohantaneja_,_manoranjanp,0,0
rohantaneja_,_saulmm,0,0
rohantaneja_,_smred,0,0
rohantaneja_,_tiwiz,0,0
rohantaneja_,a_sk3ptic,0,0
rohantaneja_,abid_salim,0,0
rohantaneja_,abskswain,0,0
rohantaneja_,adamrocker,0,0
rohantaneja_,addyosmani,0,0
rohantaneja_,adhbha,0,0
rohantaneja_,ajamaica,0,0
rohantaneja_,akashshkl01,0,0
rohantaneja_,akshit9sharma,0,0
rohantaneja_,aliaa08,0,0
rohantaneja_,alosdev,0,0
rohantaneja_,amitt_kashyap,0,0
rohantaneja_,andrew_ke11y,0,0
rohantaneja_,androidstudio,0,0
rohantaneja_,androidweekly,0,0
rohantaneja_,angelosorbello1,0,0
rohantaneja_,anjalliverma471,0,0
rohantaneja_,anto_v25,0,0
rohantaneja_,anupcowkur,0,0
rohantaneja_,appster,0,0
rohantaneja_,arunbabuasp,0,0
rohantaneja_,ataulm,0,0
rohantaneja_,aviralbhat,0,0
rohantaneja_,basket_param,0,0
rohantaneja_,bbcsport_david,0,0
rohantaneja_,bignerdranch,0,0
rohantaneja_,blrdroid,0,0
rohantaneja_,blundell_apps,0,0
rohantaneja_,botteaap,0,0
rohantaneja_,brwngrldev,0,0
rohantaneja_,buffer,0,0
rohantaneja_,bulleen,0,0
rohantaneja_,camachoyury,0,0
rohantaneja_,camaelon,0,0
rohantaneja_,carras16,0,0
rohantaneja_,catehstn,0,0
rohantaneja_,championswimmer,0,0
rohantaneja_,chicagoroboto,0,0
rohantaneja_,chrisabruce,0,0
rohantaneja_,chrisbanes,0,0
rohantaneja_,corey_latislaw,0,0
rohantaneja_,crafty,0,0
rohantaneja_,daggerdwivedi,0,0
rohantaneja_,danfranc,0,0
rohantaneja_,danybony_,0,0
rohantaneja_,davey_burke,0,0
rohantaneja_,davidteodorescu,0,0
rohantaneja_,deepikapadukone,0,0
rohantaneja_,deliberatecoder,0,0
rohantaneja_,devesh_batra,0,0
rohantaneja_,devunwired,0,0
rohantaneja_,dggonzalez,0,0
rohantaneja_,droidconae,0,0
rohantaneja_,droidconbos,0,0
rohantaneja_,droidjamindia,0,0
rohantaneja_,droidsonroids,0,0
rohantaneja_,dvdwasibi,0,0
rohantaneja_,dwwright99,0,0
rohantaneja_,dzgueno,0,0
rohantaneja_,eclairereese,0,0
rohantaneja_,elifbon_,0,0
rohantaneja_,ericbailly24,0,0
rohantaneja_,ericschmidt,0,0
rohantaneja_,evleaks,0,0
rohantaneja_,fabioCollini,0,0
rohantaneja_,filtercopy,0,0
rohantaneja_,flipper83,0,0
rohantaneja_,flttry,0,0
rohantaneja_,flutter_jobs,0,0
rohantaneja_,flutterinst,0,0
rohantaneja_,friendlyMikhail,0,0
rohantaneja_,galex,0,0
rohantaneja_,gdgndbot,0,0
rohantaneja_,geeky_writer_,0,0
rohantaneja_,ghc,0,0
rohantaneja_,goposse,0,0
rohantaneja_,hassanabidpk,0,0
rohantaneja_,hellomeets,0,0
rohantaneja_,henrytao_me,0,0
rohantaneja_,iHrithik,0,0
rohantaneja_,iagconsulting,0,0
rohantaneja_,iamsrk,0,0
rohantaneja_,iboen,0,0
rohantaneja_,igniteboulder,0,0
rohantaneja_,initishbhatt,0,0
rohantaneja_,inyaki_mwc,0,0
rohantaneja_,ishan5ain,0,0
rohantaneja_,ishan_gupta,0,0
rohantaneja_,j_u_s_h,0,0
rohantaneja_,jainnikita0307,0,0
rohantaneja_,jbaylacc,0,0
rohantaneja_,jeffweiner,0,0
rohantaneja_,jerrellmardis,0,0
rohantaneja_,jessewilson,0,0
rohantaneja_,jigyasa_grover,0,0
rohantaneja_,jimdo,0,0
rohantaneja_,jnd1er,0,0
rohantaneja_,johanni,0,0
rohantaneja_,jonbab1,0,0
rohantaneja_,josedlujan,0,0
rohantaneja_,joyceechessa,0,0
rohantaneja_,juanmata8,0,0
rohantaneja_,kanawish,0,0
rohantaneja_,karthik_padman,0,0
rohantaneja_,karuneshtalwar,0,0
rohantaneja_,katherine_kuan,0,0
rohantaneja_,kazunori_279,0,0
rohantaneja_,kdotseth27,0,0
rohantaneja_,kevin_moses_ang,0,0
rohantaneja_,killermonk,0,0
rohantaneja_,knowkenny,0,0
rohantaneja_,kohli_harman,0,0
rohantaneja_,lakshyas90,0,0
rohantaneja_,lateeshathomas,0,0
rohantaneja_,layersconf,0,0
rohantaneja_,levitatorJatin,0,0
rohantaneja_,ljschiefer,0,0
rohantaneja_,lmoroney,0,0
rohantaneja_,luciofm,0,0
rohantaneja_,mDevCamp,0,0
rohantaneja_,m_evans10,0,0
rohantaneja_,mada299,0,0
rohantaneja_,madmeetup,0,0
rohantaneja_,madridistaNC,0,0
rohantaneja_,manu_del97,0,0
rohantaneja_,marcos_placona,0,0
rohantaneja_,marcospaulosd,0,0
rohantaneja_,marianeum,0,0
rohantaneja_,mbonifazi,0,0
rohantaneja_,mehulagarwal22,0,0
rohantaneja_,mherych,0,0
rohantaneja_,mikewolfson,0,0
rohantaneja_,miranjanezic,0,0
rohantaneja_,mngujral,0,0
rohantaneja_,molsjeroen,0,0
rohantaneja_,mrquinta,0,0
rohantaneja_,nataliaenvy,0,0
rohantaneja_,nehadhanwani,0,0
rohantaneja_,nekdenis,0,0
rohantaneja_,nglauber,0,0
rohantaneja_,nhancv,0,0
rohantaneja_,nihalarora,0,0
rohantaneja_,nouvrizky10,0,0
rohantaneja_,novoda,0,0
rohantaneja_,orhanobut,0,0
rohantaneja_,ossia,0,0
rohantaneja_,p_dubuc,0,0
rohantaneja_,palakpadhy,0,0
rohantaneja_,pankaj,0,0
rohantaneja_,parahall,0,0
rohantaneja_,param_chuckbass,0,0
rohantaneja_,parulsoi,0,0
rohantaneja_,paulpogba,0,0
rohantaneja_,pbreault,0,0
rohantaneja_,plummermakes,0,0
rohantaneja_,pratiksahu,0,0
rohantaneja_,premierleague,0,0
rohantaneja_,pwadhwani2592,0,0
rohantaneja_,quangctkm9207,0,0
rohantaneja_,ragdroid,0,0
rohantaneja_,ragunathjawahar,0,0
rohantaneja_,rails,0,0
rohantaneja_,rameshsrivats,0,0
rohantaneja_,ranreichman,0,0
rohantaneja_,retomeier,0,0
rohantaneja_,rharter,0,0
rohantaneja_,richardbranson,0,0
rohantaneja_,rioferdy5,0,0
rohantaneja_,rohitForCloud,0,0
rohantaneja_,royiby,0,0
rohantaneja_,ruhbir,0,0
rohantaneja_,sachin_rt,0,0
rohantaneja_,sahibasethi7,0,0
rohantaneja_,sancarbar,0,0
rohantaneja_,saurabhk51,0,0
rohantaneja_,scottstoll2017,0,0
rohantaneja_,scottyab,0,0
rohantaneja_,seanwu200,0,0
rohantaneja_,sehurlburt,0,0
rohantaneja_,shiv_khattar,0,0
rohantaneja_,shrutijain1996,0,0
rohantaneja_,simonsinek,0,0
rohantaneja_,sla_shalafi,0,0
rohantaneja_,srijandeep,0,0
rohantaneja_,swiftindiagroup,0,0
rohantaneja_,t_egg,0,0
rohantaneja_,tasomaniac,0,0
rohantaneja_,taylorling,0,0
rohantaneja_,tennetiss,0,0
rohantaneja_,tfosumensah,0,0
rohantaneja_,theankurkedia,0,0
rohantaneja_,tornorbye,0,0
rohantaneja_,tsmith,0,0
rohantaneja_,tyagi_harshit24,0,0
rohantaneja_,ubiratanfsoares,0,0
rohantaneja_,valera_zakharov,0,0
rohantaneja_,vatsalbajpai_,0,0
rohantaneja_,vavradav,0,0
rohantaneja_,verge,0,0
rohantaneja_,virendersehwag,0,0
rohantaneja_,vishalm,0,0
rohantaneja_,vogella,0,0
rohantaneja_,walmyrcarvalho,0,0
rohantaneja_,wasabeef_jp,0,0
rohantaneja_,welsinga,0,0
rohantaneja_,wisetradesmen,0,0
rohantaneja_,yanzm,0,0
rohantaneja_,ykro,0,0
rohantaneja_,youngy18,0,0
rohantaneja_,zarahjutz,0,0
shubhi_sareen,goodfellow_ian,0.4365079365079365,0.8547027615186042
shubhi_sareen,JadejaDA,0.15873015873015872,0.3350596732192559
shubhi_sareen,philipplahm,1.0,0.6453472884528926
shubhi_sareen,WWCode_Delhi,0.1349206349206349,1.0
shubhi_sareen,BrihiJ,0.05555555555555555,0.5162840874198035
shubhi_sareen,CodessForum,0.373015873015873,0.49723980091630493
shubhi_sareen,edsheeran,0.1111111111111111,0.6325781536878903
shubhi_sareen,FCBayern,0.2380952380952381,0.0
shubhi_sareen,gdg_nd,0.0,0.4862958382562899
shubhi_sareen,Madhavspeaks,0.15873015873015872,0.3941099813622275
shubhi_sareen,TeamSuperDillii,0.18253968253968253,0.6470438322314607
shubhi_sareen,WTM_Delhi,0.0,0.47589573502161586
shubhi_sareen,ChampionsLeague,0.023809523809523808,0.4264589246319481
shubhi_sareen,David_Alaba,0.07142857142857142,0.648110148709502
shubhi_sareen,dtu_ieee,0.023809523809523808,0.32777713951563137
shubhi_sareen,FranckRibery,0.023809523809523808,0.6571650159134427
shubhi_sareen,GoAbiAryan,0.047619047619047616,0.0028618088747191925
shubhi_sareen,googlestudents,0.047619047619047616,0.3909257261560601
shubhi_sareen,IISuperwomanII,0.11904761904761905,0.4844272838127234
shubhi_sareen,kathitagoel,0.023809523809523808,0.3256322106650276
shubhi_sareen,ledell,0.023809523809523808,0.6691911798959689
shubhi_sareen,matshummels,0.023809523809523808,0.6580109003159662
shubhi_sareen,MiloVentimiglia,0.023809523809523808,0.31271692177428717
shubhi_sareen,NipsConference,0.023809523809523808,0.41146936023935227
shubhi_sareen,random_forests,0.023809523809523808,0.4869946453462175
shubhi_sareen,thisIsRGupta,0.07142857142857142,0.4990390661639342
shubhi_sareen,WiMLDS_Delhi,0.16666666666666666,0.4884925740595988
shubhi_sareen,AnitaB_org,0.0,0
shubhi_sareen,AnubhaKushwaha1,0.0,0
shubhi_sareen,ArjenRobben,0.0,0
shubhi_sareen,CallMeCheti,0.0,0
shubhi_sareen,DerpGuy9001,0.0,0
shubhi_sareen,EmmaWatson,0.0,0
shubhi_sareen,Evy_Lynch,0.0,0
shubhi_sareen,FCBayernEN,0.0,0
shubhi_sareen,Fabien_Devos,0.0,0
shubhi_sareen,Google,0.0,0
shubhi_sareen,GoogleAI,0.0,0
shubhi_sareen,HarryPotterFilm,0.0,0
shubhi_sareen,IBMResearch,0.0,0
shubhi_sareen,I_am_Baani,0.0,0
shubhi_sareen,JB17Official,0.0,0
shubhi_sareen,MSFTResearch,0.0,0
shubhi_sareen,Sakshishukla196,0.0,0
shubhi_sareen,Snigdhaa15,0.0,0
shubhi_sareen,TensorFlow,0.0,0
shubhi_sareen,WITWomen,0.0,0
shubhi_sareen,WiMLworkshop,0.0,0
shubhi_sareen,Yuryu,0.0,0
shubhi_sareen,__fz29__,0.0,0
shubhi_sareen,alexey2004,0.0,0
shubhi_sareen,arpit_gogia,0.0,0
shubhi_sareen,awscloud,0.0,0
shubhi_sareen,bethgelab,0.0,0
shubhi_sareen,crowd_ai,0.0,0
shubhi_sareen,dagabaazchauhan,0.0,0
shubhi_sareen,douglas_eck,0.0,0
shubhi_sareen,esmuellert_,0.0,0
shubhi_sareen,fermatslibrary,0.0,0
shubhi_sareen,ghc,0.0,0
shubhi_sareen,hugo_larochelle,0.0,0
shubhi_sareen,icmlconf,0.0,0
shubhi_sareen,jigyasa_grover,0.0,0
shubhi_sareen,jk_rowling,0.0,0
shubhi_sareen,kunalkkapoor,0.0,0
shubhi_sareen,lewy_official,0.0,0
shubhi_sareen,lifeatgoogle,0.0,0
shubhi_sareen,msdhoni,0.0,0
shubhi_sareen,nikhil__mishra,0.0,0
shubhi_sareen,nishtha_madaan,0.0,0
shubhi_sareen,notrandomatalll,0.0,0
shubhi_sareen,pottermore,0.0,0
shubhi_sareen,pragyakalee,0.0,0
shubhi_sareen,priyal_aggarwal,0.0,0
shubhi_sareen,rohantaneja_,0.0,0
shubhi_sareen,shilpi_c75,0.0,0
shubhi_sareen,sritianne,0.0,0
shubhi_sareen,systers_org,0.0,0
shubhi_sareen,thefarzibatman,0.0,0
shubhi_sareen,vipulallen,0.0,0
shubhi_sareen,whomahima,0.0,0
shubhi_sareen,wielandbr,0.0,0
shubhi_sareen,wimlds,0.0,0
shubhi_sareen,womenintech,0.0,0
shubhi_sareen,wwbookclub,0.0,0
shubhi_sareen,youngmonk_,0.0,0
shubhi_sareen,zacharylipton,0.0,0
anjali_verma07,ani_bhatia,0.6666666666666666,0.10003168837103045
anjali_verma07,jain_aashi95,1.0,0.0
anjali_verma07,priya_bansal_19,0.27777777777777773,1.0
anjali_verma07,venika27,0.27777777777777773,0.7779941035233929
