followeeName,Final_Content_Similarity,Final_User_Affinity,User-Followee_Behaviour
precog_iiitd,0.5302265500806009,0.02359882005899705,CC
SIH2018,0.41826976100341967,0.0029498525073746312,NN
nemesismedusa,0.46329510280922054,0.004273504273504273,NN
niharikakohli29,0.3614286161649159,0.010173209288253536,NN
ACMMobileHCI,0,0.0,OO
ACMUIST,0,0.0,OO
ACM_CSCW,0,0.0,OO
ACSAC_Conf,0,0.0,OO
AdamBatesOrg,0,0.0,OO
Afrafrafra_j,0,0.0,OO
AshokaUniv,0,0.0,OO
AsthaSingh2121,0,0.0,OO
BillMcGev,0,0.0,OO
CUSocialMedia,0,0.0,OO
ComputerSociety,0,0.0,OO
CyLab,0,0.0,OO
DEFindia,0,0.0,OO
DGSociety,0,0.0,OO
DeepMindAI,0,0.0,OO
EPICprivacy,0,0.0,OO
EnactusIGDTUW,0,0.0,OO
FTC,0,0.0,OO
